200
(
(0.000000 (0.000000 0.000000 0.000000))
(0.003015 (0.000000 0.000000 0.000000))
(0.006030 (0.000000 0.000000 0.000000))
(0.009045 (0.000000 0.000000 0.000000))
(0.012060 (0.000000 0.000000 0.000000))
(0.015075 (0.000000 0.000000 0.000000))
(0.018090 (0.000000 0.000000 0.000000))
(0.021106 (0.000000 0.000000 0.000000))
(0.024121 (0.000000 0.000000 0.000000))
(0.027136 (0.000000 0.000000 0.000000))
(0.030151 (0.000000 0.000000 0.000000))
(0.033166 (0.000000 0.000000 0.000000))
(0.036181 (0.000000 0.000000 0.000000))
(0.039196 (0.000000 0.000000 0.000000))
(0.042211 (0.000000 0.000000 0.000000))
(0.045226 (0.000000 0.000000 0.000000))
(0.048241 (0.000000 0.000000 0.000000))
(0.051256 (0.000000 0.000000 0.000000))
(0.054271 (0.000000 0.000000 0.000000))
(0.057286 (0.000000 0.000000 0.000000))
(0.060302 (0.000000 0.000000 0.000000))
(0.063317 (0.000000 0.000000 0.000000))
(0.066332 (0.000000 0.000000 0.000000))
(0.069347 (0.000000 0.000000 0.000000))
(0.072362 (0.000000 0.000000 0.000000))
(0.075377 (0.000000 0.000000 0.000000))
(0.078392 (0.000000 0.000000 0.000000))
(0.081407 (0.000000 0.000000 0.000000))
(0.084422 (0.000000 0.000000 0.000000))
(0.087437 (0.000000 0.000000 0.000000))
(0.090452 (0.000000 0.000000 0.000000))
(0.093467 (0.000000 0.000000 0.000000))
(0.096482 (0.000000 0.000000 0.000000))
(0.099497 (0.000000 0.000000 0.000000))
(0.102513 (0.000000 0.000000 0.000000))
(0.105528 (0.000000 0.000000 0.000000))
(0.108543 (0.000000 0.000000 0.000000))
(0.111558 (0.000000 0.000000 0.000000))
(0.114573 (0.000000 0.000000 0.000000))
(0.117588 (0.000000 0.000000 0.000000))
(0.120603 (0.000000 0.000000 0.000000))
(0.123618 (0.000000 0.000000 0.000000))
(0.126633 (0.000000 0.000000 0.000000))
(0.129648 (0.000000 0.000000 0.000000))
(0.132663 (0.000000 0.000000 0.000000))
(0.135678 (0.000000 0.000000 0.000000))
(0.138693 (0.000000 0.000000 0.000000))
(0.141709 (0.000000 0.000000 0.000000))
(0.144724 (0.000000 0.000000 0.000000))
(0.147739 (0.000000 0.000000 0.000000))
(0.150754 (0.000000 0.000000 0.000000))
(0.153769 (0.000000 0.000000 0.000000))
(0.156784 (0.000000 0.000000 0.000000))
(0.159799 (0.000000 0.000000 0.000000))
(0.162814 (0.000000 0.000000 0.000000))
(0.165829 (0.000000 0.000000 0.000000))
(0.168844 (0.000000 0.000000 0.000000))
(0.171859 (0.000000 0.000000 0.000000))
(0.174874 (0.000000 0.000000 0.000000))
(0.177889 (0.000000 0.000000 0.000000))
(0.180905 (0.000000 0.000000 0.000000))
(0.183920 (0.000000 0.000000 0.000000))
(0.186935 (0.000000 0.000000 0.000000))
(0.189950 (0.000000 0.000000 0.000000))
(0.192965 (0.000000 0.000000 0.000000))
(0.195980 (0.000000 0.000000 0.000000))
(0.198995 (0.000000 0.000000 0.000000))
(0.202010 (0.000000 0.000000 0.000000))
(0.205025 (0.000000 0.000000 0.000000))
(0.208040 (0.000000 0.000000 0.000000))
(0.211055 (0.000000 0.000000 0.000000))
(0.214070 (0.000000 0.000000 0.000000))
(0.217085 (0.000000 0.000000 0.000000))
(0.220101 (0.000000 0.000000 0.000000))
(0.223116 (0.000000 0.000000 0.000000))
(0.226131 (0.000000 0.000000 0.000000))
(0.229146 (0.000000 0.000000 0.000000))
(0.232161 (0.000000 0.000000 0.000000))
(0.235176 (0.000000 0.000000 0.000000))
(0.238191 (0.000000 0.000000 0.000000))
(0.241206 (0.000000 0.000000 0.000000))
(0.244221 (0.000000 0.000000 0.000000))
(0.247236 (0.000000 0.000000 0.000000))
(0.250251 (0.000000 0.000000 0.000000))
(0.253266 (0.000000 0.000000 0.000000))
(0.256281 (0.000000 0.000000 0.000000))
(0.259296 (0.000000 0.000000 0.000000))
(0.262312 (0.000000 0.000000 0.000000))
(0.265327 (0.000000 0.000000 0.000000))
(0.268342 (0.000000 0.000000 0.000000))
(0.271357 (0.000000 0.000000 0.000000))
(0.274372 (0.000000 0.000000 0.000000))
(0.277387 (0.000000 0.000000 0.000000))
(0.280402 (0.000000 0.000000 0.000000))
(0.283417 (0.000000 0.000000 0.000000))
